gene,wt_cross_sex_ll,ko_cross_sex_ll,is_wt_cycler
Trio,-292.8590024401194,-270.73050144168735,False
Triobp,-255.29174601385824,-271.0357562149984,False
Trip10,-250.27203379476703,-267.9431503421848,False
Trip11,-258.6010142631984,-250.34010362469184,False
Trip12,-277.14033471283665,-250.77147216523625,False
Trip6,-253.15669344626815,-278.79129508286104,False
Triqk,-252.02082083601863,-267.4799782983433,False
Trir,-255.0109566571332,-238.18104187592502,False
Trmt112,-283.8818481708813,-261.60622014237424,False
Trnau1ap,-256.78355568558345,-250.30157319020478,False
Trp53,-244.6088666974203,-248.78626829727634,False
Trp53i13,-251.22753057930413,-248.6539605879844,False
Trp53inp1,-330.5939654217308,-348.1598897013622,True
Trp53inp2,-322.7203533501034,-298.04429293907305,False
Trpc4ap,-280.09194520606934,-252.41364913612028,False
Trpm7,-242.07019151831787,-237.00014650428332,False
Trps1,-274.23291398456024,-299.8283388734115,False
Tsc22d1,-281.76862712105117,-247.73920978888393,True
Tsc22d2,-272.47590380043465,-279.34381485856164,False
Tsc22d4,-304.52111611083797,-254.58513668516463,False
Tsen34,-268.3240053929586,-250.50422384944855,False
Tsg101,-249.5409331356404,-261.8643594707454,False
Tshz1,-283.3515572267323,-283.4214586186528,False
Tsn,-250.68206520743428,-245.65831659478286,False
Tsnax,-265.17892208088494,-257.2107427302092,False
Tspan2,-256.74112702827756,-274.34437687750375,False
Tspan3,-267.7649226583808,-246.97064571886165,False
Tspan31,-236.35963452138606,-243.32523773582358,False
Tspan4,-270.1477668905869,-207.0033530657957,True
Tspan5,-249.33559147637726,-262.33380931090136,False
Tspo,-312.33167271397446,-257.1495854869876,True
Tspyl1,-256.9170536974085,-262.57416807773535,False
Tssc4,-265.9405226704797,-264.4373397457734,False
Ttc1,-244.34167906650268,-248.62562147569463,False
Ttc14,-240.78851508135787,-266.21186962776665,False
Ttc19,-251.82616133212346,-244.56273386944912,False
Ttc28,-293.84321546886827,-259.06207457100504,False
Ttc3,-279.4050480043709,-246.35563179967252,False
Ttc33,-275.8644045683038,-244.9881683920661,False
Ttc39b,-268.06999064749095,-266.6888568070687,False
Ttc7b,-290.12321339331504,-288.60603099497746,False
Ttll7,-255.1946224307931,-245.4755778108077,False
Tuba1a,-275.69761140707715,-312.86073233377,False
Tuba1b,-282.2530985721392,-310.19183742138614,False
Tuba1c,-338.93697049019767,-281.67085016274257,False
Tubb2a,-257.8654371220531,-298.2810384177293,False
Tubb4b,-263.2686031774769,-305.7480839566564,False
Tubb5,-270.67168807217155,-316.89431992335716,True
Tubb6,-272.7641180450766,-270.88193692255567,False
Tulp4,-246.06875064550934,-306.3075650027721,False
Tusc1,-251.41102698695707,-264.8272932889128,False
Tusc3,-262.1089128231084,-241.6352152812856,False
Tut4,-265.71882732660254,-259.77529822464413,False
Tut7,-300.29757355273637,-270.93813897605423,False
Tvp23b,-325.19575190896603,-284.1914207682554,False
Twf1,-276.61533294491613,-269.74012656541635,False
Twistnb,-255.75668482141566,-258.4587428232202,False
Twsg1,-249.79956585101354,-255.502039333945,False
Txn1,-253.5307126260167,-261.1364350773533,False
Txn2,-267.1816561680334,-242.36783776945865,False
Txndc15,-249.38825886013228,-238.2649788201109,False
Txndc17,-263.0389975023546,-263.6674668064875,False
Txndc5,-258.85689149561773,-303.61875647939627,False
Txndc9,-259.2630967212761,-249.226208231089,False
Txnip,-335.08040588166654,-301.6525396305109,True
Txnl1,-263.4944382301103,-263.6647051986643,False
Txnl4a,-254.1140644308183,-258.2899926372886,False
Txnrd1,-274.6909663255424,-263.90776045790614,False
U2af1,-246.83370738501495,-252.6918011562493,False
U2af1l4,-258.29791499785597,-264.2532608085178,False
U2af2,-263.3516179806338,-267.3359096913693,False
U2surp,-240.98837042760016,-236.5195076104643,False
Uaca,-302.46336265794446,-311.8494641691455,False
Uap1,-284.6142841928274,-257.408115876828,False
Uba1,-269.648588813812,-258.917410441581,False
Uba2,-272.85050434287575,-265.14131517758585,False
Uba3,-247.7051538942873,-261.16204864441147,False
Uba5,-252.89605631693252,-246.92395607635268,False
Uba52,-547.1393903022698,-377.4212824069798,True
Ubald2,-341.44535272972485,-262.3194430904799,False
Ubap2l,-257.46687289924716,-262.64170447358987,False
Ubb,-284.8108105390058,-254.27709796454144,False
Ubc,-286.1543462624854,-272.568042187311,False
Ube2a,-257.5877637727275,-250.09406583427932,False
Ube2b,-245.58088662568116,-254.85808677674603,False
Ube2d2a,-259.7958807451605,-253.30732711690058,False
Ube2d3,-248.09614938550448,-243.75211033355038,False
Ube2e1,-263.6523408692509,-251.35457574679378,False
Ube2e3,-270.25734142651083,-265.6623583843078,False
Ube2f,-262.28800327380776,-254.5211609335836,False
Ube2g1,-258.9774160013824,-255.61745628294045,False
Ube2h,-264.46511174048527,-270.84786466284015,False
Ube2i,-261.31157783603385,-251.58856231331688,False
Ube2j1,-264.48669435949574,-235.0318436966127,False
Ube2j2,-260.1682498970722,-265.0797773004379,False
Ube2k,-249.05757438893005,-248.9443920506879,False
Ube2l3,-256.37024936205125,-252.12595950220862,False
Ube2m,-249.79679277407487,-254.53438000304376,False
Ube2n,-267.83257420710237,-252.2203471835814,False
Ube2q1,-271.0405221377832,-261.90188040416996,False
Ube2q2,-250.90471100834444,-241.43834048553612,False
Ube2r2,-274.44118640859546,-264.63171432973917,True
Ube2s,-269.100229512262,-271.842124195048,False
Ube2v1,-245.58178485412043,-250.90506686581494,False
Ube2v2,-264.63496493233447,-250.24251095695553,False
Ube2w,-267.9778852536956,-247.76044301842842,False
Ube2z,-249.9462526860649,-251.78082813556063,False
Ube3a,-270.9836844233686,-261.53906589868325,False
Ube4b,-276.34247677462184,-270.4605066764225,False
Ubl3,-252.17296951171696,-263.2461281275006,False
Ubl4a,-258.661105224484,-260.2908998562747,False
Ubl5,-266.20549241880735,-242.5904556829978,False
Ublcp1,-259.46402587988246,-250.20298913562442,False
Ubn1,-245.16674383825477,-265.5749528256048,False
Ubn2,-276.50000506160393,-268.2630228532677,False
Ubp1,-270.4317617458961,-262.9635697204294,False
Ubqln1,-252.76918451552558,-275.51434246129736,False
Ubqln2,-261.0528949513619,-283.44046566891683,False
Ubr1,-246.58051865041938,-259.0468431171217,False
Ubr2,-263.37381254057954,-254.35607723029466,False
Ubr3,-261.4659056235447,-267.9229991296536,False
Ubr4,-286.9851597290041,-271.4620776471398,False
Ubr5,-297.4047644509252,-302.47810484623756,False
Ubtf,-266.63295506102907,-259.13363119767035,False
Ubxn1,-261.6692779330964,-251.472916853575,False
Ubxn2a,-259.83919005403686,-254.1719156300225,False
Ubxn4,-267.5790459828571,-260.4531996443047,False
Ubxn6,-248.9277708389879,-249.0399718081514,False
Uchl1,-301.4139959247343,-397.8224404322914,False
Uchl5,-257.9195710092788,-261.1802238366078,False
Ufc1,-265.7565174416027,-249.62932704609756,False
Ufd1,-276.17804288305047,-248.4530614357535,False
Ufl1,-251.99420243034007,-245.41884197567464,False
Ufm1,-259.626254319801,-264.63128656249063,False
Ufsp2,-268.8363443073557,-252.26117593721602,False
Ugdh,-248.16140115913208,-275.412893794719,False
Uggt1,-287.3950896340149,-271.7100454445921,False
Ugp2,-228.69294977023844,-235.11975403878677,False
Uhrf1bp1l,-270.04768494359865,-262.95724541864934,False
Uhrf2,-250.99682500954856,-259.5355248404493,False
Uimc1,-283.6570836460497,-255.2942772988554,False
Ulk2,-294.8584030518987,-252.47446950682283,False
Unc119,-266.40814981098237,-265.0480283595915,False
Unc45a,-290.73217238948786,-288.21470767488375,False
Unc50,-285.3782973152812,-246.7179425277148,False
Unc5c,-298.40440621611856,-338.5761751980702,False
Upf1,-304.24174887646666,-312.2056851189848,True
Upf2,-266.6327979613093,-269.1886384554847,False
Upf3a,-256.5822471817319,-256.7892217541445,False
Upf3b,-261.9621303561536,-258.1607868193032,False
Uqcc2,-307.49665112874146,-251.00808199065082,False
Uqcc3,-262.68680597017686,-244.03805171172283,False
Uqcr10,-270.14030911757646,-251.2832387165848,False
Uqcr11,-278.8455190069391,-254.62967037442655,False
Uqcrb,-282.99032300448675,-260.25963600289106,False
Uqcrc1,-257.9234370904678,-249.64279848463286,False
Uqcrc2,-279.5865094229172,-270.93505502179585,False
Uqcrfs1,-292.39040698660074,-257.7421443909638,False
Uqcrh,-265.71405362092554,-253.49015118977118,False
Uqcrq,-292.96046261092454,-256.4523483823934,False
Uri1,-254.77239371243294,-241.78779894930096,False
Urod,-298.2537559004978,-236.12251540826213,False
Use1,-250.39221117514612,-256.86025200172907,False
Usf2,-248.64101788644962,-260.2857632128813,False
Uso1,-280.02915445508734,-268.6878294610027,False
Usp1,-258.92552190869293,-250.6835937666305,False
Usp14,-258.92339648945017,-266.3212441845445,False
Usp15,-257.9832620240279,-254.39817312276085,False
Usp16,-253.84582821975334,-245.19168552165607,False
Usp19,-271.7859165470818,-263.62501508032585,False
Usp25,-278.8149009145914,-253.47903684140482,False
Usp34,-247.8731697994443,-241.32639469700524,False
Usp4,-292.2172432034532,-287.0507742280918,False
Usp46,-243.86464416213664,-257.1839328492499,False
Usp47,-268.02102966745224,-263.0937334098178,False
Usp5,-267.4069159683979,-235.6649605003726,False
Usp53,-271.9222536635781,-295.68381794673076,False
Usp7,-268.0737034278663,-258.77962221676563,False
Usp8,-261.69845975660644,-266.930868804745,False
Usp9x,-260.0428929441953,-281.6474136760515,False
Utp11,-259.2083012026136,-257.52009762011835,False
Utp3,-254.51891716257035,-248.01148995242193,False
Utrn,-288.99375427602297,-310.8608845887723,False
Vamp2,-268.19063605028305,-266.32359275774104,False
Vamp3,-246.52973863558208,-248.86479254794625,False
Vamp5,-274.86234674082516,-288.02628852430746,False
Vamp8,-265.882020200391,-242.55745131882648,False
Vapa,-285.67885072528054,-258.54283376509363,False
Vapb,-249.0108208654173,-264.3382035093613,False
Vasn,-306.08295863478304,-298.81321899059793,False
Vasp,-275.0753679070397,-282.6198177421974,False
Vat1,-261.5031770959241,-284.9686191554085,False
Vbp1,-272.7036392623146,-260.7554854614077,False
Vcan,-265.94002426737046,-284.52654402073324,True
Vcl,-274.11257804712346,-261.55198222463264,False
Vcp,-274.54841157486,-279.2719881418475,False
Vcpip1,-272.95234723769386,-257.8978805328426,False
Vdac1,-237.16690786508116,-241.60842992093217,False
Vdac2,-265.976604710826,-247.33671244839786,False
Vdac3,-247.1394744819276,-249.23927168059487,False
Vegfb,-242.9228244254728,-257.1555421111928,False
Vezf1,-251.0420556630002,-261.99749903929063,False
Vgll3,-282.0385270949251,-283.3979213872123,True
Vgll4,-254.3059990325868,-267.8975569919732,False
Vim,-256.6225228802323,-266.22422016520034,False
Virma,-291.50572365039676,-258.03086401214335,False
Vkorc1,-280.49030298901346,-273.99089127471245,False
Vldlr,-419.73291632707435,-390.4005739225968,True
Vma21,-273.6946293117585,-259.99829270659575,False
Vmp1,-271.18729120089154,-255.3371931301454,False
Vps13d,-286.4724780925979,-284.7542502479123,False
Vps26a,-255.12213639874005,-249.10722162699915,False
Vps28,-250.4185340148809,-241.623726783778,False
Vps29,-243.72214606655115,-256.30772210608365,False
Vps35,-249.56816196151357,-244.74177097340507,False
Vps36,-268.4213142265619,-262.4714135175312,False
Vps37a,-250.68124527247608,-268.7754894616013,False
Vps37b,-299.2982132399309,-256.73164173215565,False
Vps41,-248.08141400294193,-272.42646155624885,False
Vps4a,-286.46370478823394,-272.0129907746105,False
Vps4b,-263.68963406567553,-250.5768749208402,False
Vps72,-276.3944725859312,-274.1855287255283,False
Vta1,-252.3008463838228,-250.07306911394292,False
Vti1b,-272.49191139722757,-251.601856734362,False
Vwa5a,-264.87729436919756,-296.8082701127669,False
Vwc2,-333.8104332347284,-274.4460524488421,True
Wac,-250.16801616202056,-274.30689397704623,False
Wapl,-256.6243245753583,-258.50042429106225,False
Wasf2,-243.87399736366524,-262.576906676152,False
Washc2,-271.9219745506485,-263.77873589359024,False
Washc3,-260.82919543451635,-257.6882079746569,False
Wasl,-258.04294583926395,-261.6749496261639,False
Wbp1,-259.45773470842875,-272.05575152396017,False
Wbp11,-273.0278786433008,-252.93610517169213,False
Wbp2,-250.82373992030386,-271.295092486867,False
Wbp4,-243.18242614627815,-247.17742446146235,False
Wdfy1,-277.9360062478585,-264.9429200912629,False
Wdfy3,-279.35812134644425,-290.4188787405449,False
Wdr1,-264.0000028788164,-259.4144653765649,False
Wdr18,-276.7248829598018,-270.1075474607615,False
Wdr26,-251.5049753093278,-249.6255755296899,False
Wdr33,-255.23555562816983,-274.04970271992363,False
Wdr43,-275.4142855136394,-255.49912801517075,False
Wdr45b,-292.68389440736826,-254.38849600286187,False
Wdr6,-299.86198579334547,-298.3796803731448,True
Wdr61,-262.31263362869913,-239.81693938091476,False
Wdr82,-298.1429685801004,-272.33061850429107,False
Wdr83os,-291.2556935615001,-258.4340269021144,False
Wfdc1,-260.1344909532696,-268.32136120309457,False
Wif1,-403.3370956087241,-462.21487148513677,True
Wipf1,-286.9057538799821,-294.2809145566927,False
Wipi1,-249.66494073863356,-255.67717405404454,False
Wipi2,-239.76734795187446,-251.14615995984053,False
Wls,-259.15493392607937,-254.96336253459882,False
Wnk1,-269.27427911746355,-259.74666554691026,False
Wnt16,-295.8708481878308,-248.2387947078768,True
Wsb1,-295.96102450663466,-239.41024510820446,True
Wsb2,-261.2318002708811,-262.73255917153244,False
Wscd2,-349.37454923752233,-354.1457774738435,False
Wtap,-249.35177963888526,-256.6602170162968,False
Wtip,-368.4127740569074,-285.58145215939805,True
Wwc2,-275.27372350468477,-263.240084645668,False
Wwp1,-242.5665716449529,-264.60886890136675,False
Wwp2,-320.1398409716265,-325.3881886082089,True
Wwtr1,-252.53880672487696,-253.4012152973696,False
Xbp1,-289.3286688265674,-256.10951462395434,True
Xiap,-254.78708110075203,-257.8621224138701,False
Xirp1,-413.04533547369704,-283.0597908832728,True
Xist,-2706.300313739208,-2434.4997598661457,False
Xk,-292.9093967667945,-255.41306593595152,True
Xpa,-260.8982448818565,-259.6029628537699,True
Xpo1,-281.23254265724376,-269.37854501470736,False
Xpr1,-269.834419586425,-293.98062385083995,False
Xrn1,-254.11457973273764,-257.97055247529437,False
Xrn2,-252.76212780850238,-278.64161544876407,False
Yae1d1,-290.8845454571735,-273.7311137695513,False
Yaf2,-250.83946492983785,-252.79410850179033,False
Yap1,-289.89759027897503,-293.4431399232995,False
Ybx1,-251.35967121424022,-259.0030583911199,False
Ybx3,-301.3538081776111,-261.3514623630751,False
Yeats4,-253.74660523869505,-261.79205894897314,False
Yif1a,-246.3311226098697,-253.5038121067156,False
Yif1b,-237.4599142966275,-244.5332525115696,False
Yipf1,-260.2343557409617,-258.84064668693827,False
Yipf3,-268.32890281660497,-243.59868791492107,False
Yipf4,-332.3900565533032,-231.84303164138845,True
Yipf5,-250.6097091669441,-241.70427381892233,False
Ylpm1,-270.5657569633353,-268.1265370381701,False
Yme1l1,-252.27746599961296,-247.10643574173542,False
Ypel2,-338.9759093079413,-251.42750457807966,True
Ypel3,-280.2620382080504,-259.8919643842963,False
Ypel5,-266.8818440809749,-268.260591687662,False
Ythdc1,-248.2815806191208,-246.11540147629532,False
Ythdf1,-256.7462355364911,-269.30655390508036,False
Ythdf2,-261.8005558842218,-254.69905024167937,False
Ythdf3,-289.6855735495376,-305.98087236485543,False
Ywhab,-259.147594394938,-265.7775765151637,False
Ywhae,-258.44229731613365,-243.1348737742427,False
Ywhag,-254.3796032435718,-258.6504971095865,False
Ywhah,-249.39063092050472,-264.96498919524834,False
Ywhaq,-256.1820969636899,-241.4436210771859,False
Ywhaz,-255.2060751478076,-260.10863455199956,False
Yy1,-235.3818275869598,-245.7025116180925,False
Zbtb1,-267.14286525144655,-256.92798780974493,False
Zbtb16,-414.19110412363955,-466.0021565172038,True
Zbtb20,-285.6960805409967,-272.4894890197185,False
Zbtb38,-300.77867748895693,-251.90798981124735,False
Zbtb4,-296.98908685605744,-299.97419237386475,False
Zbtb44,-266.38566759738353,-244.2671793699297,False
Zbtb7a,-279.6400712727374,-265.0550193245233,False
Zbtb8os,-278.0638398792593,-261.2967831842807,False
Zc2hc1a,-260.81983088546895,-250.967683977264,False
Zc3h13,-287.99569081564925,-262.5092009397826,False
Zc3h14,-276.6126789020242,-271.4585302629772,False
Zc3h15,-272.50580798048895,-273.5606249507006,False
Zc3h18,-265.27106753021724,-252.9855626695974,False
Zc3h7a,-264.8248809661313,-249.2019866263392,False
Zc3h7b,-280.04914775580534,-270.97751269821043,False
Zcchc14,-258.9355823794032,-285.7741089386745,False
Zcchc17,-245.50303400378743,-252.0134297625301,False
Zcchc24,-315.5431332929038,-274.0188765464179,False
Zcchc7,-269.7054495083348,-272.8705274441534,False
Zcchc9,-244.04900703452492,-247.7655426162861,False
Zcrb1,-259.35544312904744,-278.2111067626387,False
Zdhhc20,-266.4671925790367,-265.7947682942489,False
Zdhhc8,-289.31392460703694,-285.5002809034188,False
Zeb1,-330.0059502280007,-264.9179453417832,False
Zeb2,-267.34943736023075,-254.85296506587744,False
Zfand3,-264.3427424137805,-266.84508071630154,False
Zfand5,-255.55222805522556,-258.35890677386556,False
Zfand6,-257.07674421620914,-265.35126785771456,False
Zfas1,-256.715033197103,-259.62422692168946,False
Zfhx3,-272.4840551367852,-269.43033783701895,False
Zfp106,-268.48097040379974,-256.10664417095825,False
Zfp131,-248.52839082753226,-263.34044757537725,False
Zfp148,-269.5097397028154,-261.5118813411039,False
Zfp207,-244.51708323509732,-253.0821726325252,False
Zfp24,-271.1964468607696,-271.94638447033304,False
Zfp260,-250.32553413863408,-255.80353145755242,False
